# fmn API schema — the EXTRACTED layer (fm-vn6, plan §16.2)
# generated from 3b1b/manim @ 6199a00d4c1b1127ebe45cb629c3f22538b10e13
# by scripts/gen_api_schema.py — regenerate, never hand-edit
#
# The authored layer (canonical names for C-9 typos, semantic status,
# Rust bindings) lives in API_OVERLAY.tsv. The effective schema is the
# two merged; fmn_conformance::schema is the reader, and every
# generator consumes the merged form.
#
# Section-tagged, tab-separated, std-parseable — no TOML/YAML/JSON
# dependency anywhere in the reader (the SUITE.lock doctrine).

[meta]
schema_version	1
reference_commit	6199a00d4c1b1127ebe45cb629c3f22538b10e13
generator	scripts/gen_api_schema.py
wildcard_exports	663

[symbols]
# module	name	kind	origin	exported	detail
manimlib.mobject.types.vectorized_mobject:VMobject.set_scale_stroke_with_zoom	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.set_scale_stroke_with_zoom	1	scale_stroke_with_zoom	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VMobject.set_scale_stroke_with_zoom	2	recurse	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VMobject.set_stroke	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.set_stroke	1	color	positional_or_keyword	ManimColor | Iterable[ManimColor]	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_stroke	2	width	positional_or_keyword	float | Iterable[float] | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_stroke	3	opacity	positional_or_keyword	float | Iterable[float] | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_stroke	4	behind	positional_or_keyword	bool | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_stroke	5	flat	positional_or_keyword	bool | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_stroke	6	recurse	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	1	fill_color	positional_or_keyword	ManimColor | Iterable[ManimColor] | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	2	fill_opacity	positional_or_keyword	float | Iterable[float] | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	3	fill_rgba	positional_or_keyword	Vect4 | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	4	fill_border_width	positional_or_keyword	float | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	5	stroke_color	positional_or_keyword	ManimColor | Iterable[ManimColor] | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	6	stroke_opacity	positional_or_keyword	float | Iterable[float] | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	7	stroke_rgba	positional_or_keyword	Vect4 | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	8	stroke_width	positional_or_keyword	float | Iterable[float] | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	9	stroke_behind	positional_or_keyword	bool | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	10	flat_stroke	positional_or_keyword	Optional[bool]	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	11	shading	positional_or_keyword	Tuple[float, float, float] | None	None
manimlib.mobject.types.vectorized_mobject:VMobject.set_style	12	recurse	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VMobject.start_new_path	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.start_new_path	1	point	positional_or_keyword	Vect3	-
manimlib.mobject.types.vectorized_mobject:VMobject.stretch	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.stretch	1	args	var_positional	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.stretch	2	kwargs	var_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_curves_by_condition	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_curves_by_condition	1	tuple_to_subdivisions	positional_or_keyword	Callable	-
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_curves_by_condition	2	recurse	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_intersections	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_intersections	1	recurse	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_intersections	2	n_subdivisions	positional_or_keyword	int	1
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_sharp_curves	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_sharp_curves	1	angle_threshold	positional_or_keyword	float	30 * DEG
manimlib.mobject.types.vectorized_mobject:VMobject.subdivide_sharp_curves	2	recurse	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VMobject.triggers_refresh	0	func	positional_or_keyword	Callable	-
manimlib.mobject.types.vectorized_mobject:VMobject.use_winding_fill	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VMobject.use_winding_fill	1	value	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VMobject.use_winding_fill	2	recurse	positional_or_keyword	bool	True
manimlib.mobject.types.vectorized_mobject:VectorizedPoint.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.types.vectorized_mobject:VectorizedPoint.__init__	1	location	positional_or_keyword	np.ndarray	ORIGIN
manimlib.mobject.types.vectorized_mobject:VectorizedPoint.__init__	2	color	positional_or_keyword	ManimColor	BLACK
manimlib.mobject.types.vectorized_mobject:VectorizedPoint.__init__	3	fill_opacity	positional_or_keyword	float	0.0
manimlib.mobject.types.vectorized_mobject:VectorizedPoint.__init__	4	stroke_width	positional_or_keyword	float	0.0
manimlib.mobject.types.vectorized_mobject:VectorizedPoint.__init__	5	kwargs	var_keyword	-	-
manimlib.mobject.value_tracker:ExponentialValueTracker.get_value	0	self	positional_or_keyword	-	-
manimlib.mobject.value_tracker:ExponentialValueTracker.set_value	0	self	positional_or_keyword	-	-
manimlib.mobject.value_tracker:ExponentialValueTracker.set_value	1	value	positional_or_keyword	float | complex	-
manimlib.mobject.value_tracker:ValueTracker.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.value_tracker:ValueTracker.__init__	1	value	positional_or_keyword	float | complex | np.ndarray	0
manimlib.mobject.value_tracker:ValueTracker.__init__	2	kwargs	var_keyword	-	-
manimlib.mobject.value_tracker:ValueTracker.get_value	0	self	positional_or_keyword	-	-
manimlib.mobject.value_tracker:ValueTracker.increment_value	0	self	positional_or_keyword	-	-
manimlib.mobject.value_tracker:ValueTracker.increment_value	1	d_value	positional_or_keyword	float | complex	-
manimlib.mobject.value_tracker:ValueTracker.init_uniforms	0	self	positional_or_keyword	-	-
manimlib.mobject.value_tracker:ValueTracker.set_value	0	self	positional_or_keyword	-	-
manimlib.mobject.value_tracker:ValueTracker.set_value	1	value	positional_or_keyword	float | complex | np.ndarray	-
manimlib.mobject.vector_field:AnimatedStreamLines.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:AnimatedStreamLines.__init__	1	stream_lines	positional_or_keyword	StreamLines	-
manimlib.mobject.vector_field:AnimatedStreamLines.__init__	2	lag_range	positional_or_keyword	float	4
manimlib.mobject.vector_field:AnimatedStreamLines.__init__	3	rate_multiple	positional_or_keyword	float	1.0
manimlib.mobject.vector_field:AnimatedStreamLines.__init__	4	line_anim_config	positional_or_keyword	dict	dict(rate_func=linear, time_width=1.0)
manimlib.mobject.vector_field:AnimatedStreamLines.__init__	5	kwargs	var_keyword	-	-
manimlib.mobject.vector_field:AnimatedStreamLines.update	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:AnimatedStreamLines.update	1	dt	positional_or_keyword	float	0
manimlib.mobject.vector_field:StreamLines.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:StreamLines.__init__	1	func	positional_or_keyword	Callable[[VectArray], VectArray]	-
manimlib.mobject.vector_field:StreamLines.__init__	2	coordinate_system	positional_or_keyword	CoordinateSystem	-
manimlib.mobject.vector_field:StreamLines.__init__	3	density	positional_or_keyword	float	1.0
manimlib.mobject.vector_field:StreamLines.__init__	4	n_repeats	positional_or_keyword	int	1
manimlib.mobject.vector_field:StreamLines.__init__	5	noise_factor	positional_or_keyword	float | None	None
manimlib.mobject.vector_field:StreamLines.__init__	6	solution_time	positional_or_keyword	float	3
manimlib.mobject.vector_field:StreamLines.__init__	7	dt	positional_or_keyword	float	0.05
manimlib.mobject.vector_field:StreamLines.__init__	8	arc_len	positional_or_keyword	float	3
manimlib.mobject.vector_field:StreamLines.__init__	9	max_time_steps	positional_or_keyword	int	200
manimlib.mobject.vector_field:StreamLines.__init__	10	n_samples_per_line	positional_or_keyword	int	10
manimlib.mobject.vector_field:StreamLines.__init__	11	cutoff_norm	positional_or_keyword	float	15
manimlib.mobject.vector_field:StreamLines.__init__	12	stroke_width	positional_or_keyword	float	1.0
manimlib.mobject.vector_field:StreamLines.__init__	13	stroke_color	positional_or_keyword	ManimColor	DEFAULT_MOBJECT_COLOR
manimlib.mobject.vector_field:StreamLines.__init__	14	stroke_opacity	positional_or_keyword	float	1
manimlib.mobject.vector_field:StreamLines.__init__	15	color_by_magnitude	positional_or_keyword	bool	True
manimlib.mobject.vector_field:StreamLines.__init__	16	magnitude_range	positional_or_keyword	Tuple[float, float]	(0, 2.0)
manimlib.mobject.vector_field:StreamLines.__init__	17	taper_stroke_width	positional_or_keyword	bool	False
manimlib.mobject.vector_field:StreamLines.__init__	18	color_map	positional_or_keyword	str	'3b1b_colormap'
manimlib.mobject.vector_field:StreamLines.__init__	19	kwargs	var_keyword	-	-
manimlib.mobject.vector_field:StreamLines.draw_lines	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:StreamLines.get_sample_coords	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:StreamLines.init_style	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:StreamLines.point_func	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:StreamLines.point_func	1	points	positional_or_keyword	Vect3Array	-
manimlib.mobject.vector_field:TimeVaryingVectorField.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:TimeVaryingVectorField.__init__	1	time_func	positional_or_keyword	Callable[[VectArray, float], VectArray]	-
manimlib.mobject.vector_field:TimeVaryingVectorField.__init__	2	coordinate_system	positional_or_keyword	CoordinateSystem	-
manimlib.mobject.vector_field:TimeVaryingVectorField.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.vector_field:TimeVaryingVectorField.increment_time	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:TimeVaryingVectorField.increment_time	1	dt	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.__init__	1	func	positional_or_keyword	Callable[[VectArray], VectArray]	-
manimlib.mobject.vector_field:VectorField.__init__	2	coordinate_system	positional_or_keyword	CoordinateSystem	-
manimlib.mobject.vector_field:VectorField.__init__	3	sample_coords	positional_or_keyword	Optional[VectArray]	None
manimlib.mobject.vector_field:VectorField.__init__	4	density	positional_or_keyword	float	2.0
manimlib.mobject.vector_field:VectorField.__init__	5	magnitude_range	positional_or_keyword	Optional[Tuple[float, float]]	None
manimlib.mobject.vector_field:VectorField.__init__	6	color	positional_or_keyword	Optional[ManimColor]	None
manimlib.mobject.vector_field:VectorField.__init__	7	color_map_name	positional_or_keyword	Optional[str]	'3b1b_colormap'
manimlib.mobject.vector_field:VectorField.__init__	8	color_map	positional_or_keyword	Optional[Callable[[Sequence[float]], Vect4Array]]	None
manimlib.mobject.vector_field:VectorField.__init__	9	stroke_opacity	positional_or_keyword	float	1.0
manimlib.mobject.vector_field:VectorField.__init__	10	stroke_width	positional_or_keyword	float	3
manimlib.mobject.vector_field:VectorField.__init__	11	tip_width_ratio	positional_or_keyword	float	4
manimlib.mobject.vector_field:VectorField.__init__	12	tip_len_to_width	positional_or_keyword	float	0.01
manimlib.mobject.vector_field:VectorField.__init__	13	max_vect_len	positional_or_keyword	float | None	None
manimlib.mobject.vector_field:VectorField.__init__	14	max_vect_len_to_step_size	positional_or_keyword	float	0.8
manimlib.mobject.vector_field:VectorField.__init__	15	flat_stroke	positional_or_keyword	bool	False
manimlib.mobject.vector_field:VectorField.__init__	16	norm_to_opacity_func	positional_or_keyword	-	None
manimlib.mobject.vector_field:VectorField.__init__	17	kwargs	var_keyword	-	-
manimlib.mobject.vector_field:VectorField.get_sample_points	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.get_sample_points	1	center	positional_or_keyword	np.ndarray	-
manimlib.mobject.vector_field:VectorField.get_sample_points	2	width	positional_or_keyword	float	-
manimlib.mobject.vector_field:VectorField.get_sample_points	3	height	positional_or_keyword	float	-
manimlib.mobject.vector_field:VectorField.get_sample_points	4	depth	positional_or_keyword	float	-
manimlib.mobject.vector_field:VectorField.get_sample_points	5	x_density	positional_or_keyword	float	-
manimlib.mobject.vector_field:VectorField.get_sample_points	6	y_density	positional_or_keyword	float	-
manimlib.mobject.vector_field:VectorField.get_sample_points	7	z_density	positional_or_keyword	float	-
manimlib.mobject.vector_field:VectorField.init_base_stroke_width_array	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.init_base_stroke_width_array	1	n_sample_points	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.init_points	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.set_sample_coords	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.set_sample_coords	1	sample_coords	positional_or_keyword	VectArray	-
manimlib.mobject.vector_field:VectorField.set_stroke	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.set_stroke	1	color	positional_or_keyword	-	None
manimlib.mobject.vector_field:VectorField.set_stroke	2	width	positional_or_keyword	-	None
manimlib.mobject.vector_field:VectorField.set_stroke	3	opacity	positional_or_keyword	-	None
manimlib.mobject.vector_field:VectorField.set_stroke	4	behind	positional_or_keyword	-	None
manimlib.mobject.vector_field:VectorField.set_stroke	5	flat	positional_or_keyword	-	None
manimlib.mobject.vector_field:VectorField.set_stroke	6	recurse	positional_or_keyword	-	True
manimlib.mobject.vector_field:VectorField.set_stroke_width	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.set_stroke_width	1	width	positional_or_keyword	float	-
manimlib.mobject.vector_field:VectorField.update_sample_points	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:VectorField.update_vectors	0	self	positional_or_keyword	-	-
manimlib.mobject.vector_field:get_rgb_gradient_function	0	min_value	positional_or_keyword	T	-
manimlib.mobject.vector_field:get_rgb_gradient_function	1	max_value	positional_or_keyword	T	-
manimlib.mobject.vector_field:get_rgb_gradient_function	2	color_map	positional_or_keyword	str	-
manimlib.mobject.vector_field:get_sample_coords	0	coordinate_system	positional_or_keyword	CoordinateSystem	-
manimlib.mobject.vector_field:get_sample_coords	1	density	positional_or_keyword	float	1.0
manimlib.mobject.vector_field:get_vectorized_rgb_gradient_function	0	min_value	positional_or_keyword	T	-
manimlib.mobject.vector_field:get_vectorized_rgb_gradient_function	1	max_value	positional_or_keyword	T	-
manimlib.mobject.vector_field:get_vectorized_rgb_gradient_function	2	color_map	positional_or_keyword	str	-
manimlib.mobject.vector_field:move_along_vector_field	0	mobject	positional_or_keyword	Mobject	-
manimlib.mobject.vector_field:move_along_vector_field	1	func	positional_or_keyword	Callable[[Vect3], Vect3]	-
manimlib.mobject.vector_field:move_points_along_vector_field	0	mobject	positional_or_keyword	Mobject	-
manimlib.mobject.vector_field:move_points_along_vector_field	1	func	positional_or_keyword	Callable[[float, float], Iterable[float]]	-
manimlib.mobject.vector_field:move_points_along_vector_field	2	coordinate_system	positional_or_keyword	CoordinateSystem	-
manimlib.mobject.vector_field:move_submobjects_along_vector_field	0	mobject	positional_or_keyword	Mobject	-
manimlib.mobject.vector_field:move_submobjects_along_vector_field	1	func	positional_or_keyword	Callable[[Vect3], Vect3]	-
manimlib.mobject.vector_field:ode_solution_points	0	function	positional_or_keyword	-	-
manimlib.mobject.vector_field:ode_solution_points	1	state0	positional_or_keyword	-	-
manimlib.mobject.vector_field:ode_solution_points	2	time	positional_or_keyword	-	-
manimlib.mobject.vector_field:ode_solution_points	3	dt	positional_or_keyword	-	0.01
manimlib.mobject.vector_field:vectorize	0	pointwise_function	positional_or_keyword	Callable[[Tuple], Tuple]	-
manimlib.module_loader:ModuleLoader.get_module	0	file_name	positional_or_keyword	str | None	-
manimlib.module_loader:ModuleLoader.get_module	1	is_during_reload	positional_or_keyword	-	False
manimlib.scene.interactive_scene:InteractiveScene.add	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.add	1	mobjects	var_positional	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.add_to_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.add_to_selection	1	mobjects	var_positional	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.choose_color	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.choose_color	1	point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.clear_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.copy_cursor_position	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.copy_frame_positioning	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.copy_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.delete_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.disable_interaction	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.disable_interaction	1	mobjects	var_positional	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.display_information	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.display_information	1	show	positional_or_keyword	-	True
manimlib.scene.interactive_scene:InteractiveScene.enable_interaction	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.enable_interaction	1	mobjects	var_positional	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.enable_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.gather_new_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_color_palette	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_corner_dots	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_corner_dots	1	mobject	positional_or_keyword	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.get_crosshair	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_highlight	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_highlight	1	mobject	positional_or_keyword	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.get_information_label	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_selection_highlight	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_selection_rectangle	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_selection_search_set	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.get_state	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.group_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.handle_grabbing	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.handle_grabbing	1	point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.handle_resizing	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.handle_resizing	1	point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.handle_sweeping_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.handle_sweeping_selection	1	point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.nudge_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.nudge_selection	1	vect	positional_or_keyword	np.ndarray	-
manimlib.scene.interactive_scene:InteractiveScene.nudge_selection	2	large	positional_or_keyword	bool	False
manimlib.scene.interactive_scene:InteractiveScene.on_key_press	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.on_key_press	1	symbol	positional_or_keyword	int	-
manimlib.scene.interactive_scene:InteractiveScene.on_key_press	2	modifiers	positional_or_keyword	int	-
manimlib.scene.interactive_scene:InteractiveScene.on_key_release	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.on_key_release	1	symbol	positional_or_keyword	int	-
manimlib.scene.interactive_scene:InteractiveScene.on_key_release	2	modifiers	positional_or_keyword	int	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_drag	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_drag	1	point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_drag	2	d_point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_drag	3	buttons	positional_or_keyword	int	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_drag	4	modifiers	positional_or_keyword	int	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_motion	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_motion	1	point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_motion	2	d_point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_release	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_release	1	point	positional_or_keyword	Vect3	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_release	2	button	positional_or_keyword	int	-
manimlib.scene.interactive_scene:InteractiveScene.on_mouse_release	3	mods	positional_or_keyword	int	-
manimlib.scene.interactive_scene:InteractiveScene.paste_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.prepare_grab	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.prepare_resizing	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.prepare_resizing	1	about_corner	positional_or_keyword	-	False
manimlib.scene.interactive_scene:InteractiveScene.refresh_selection_scope	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.regenerate_selection_search_set	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.remove	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.remove	1	mobjects	var_positional	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.remove_all_except	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.remove_all_except	1	mobjects_to_keep	var_positional	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.restore_state	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.restore_state	1	scene_state	positional_or_keyword	SceneState	-
manimlib.scene.interactive_scene:InteractiveScene.setup	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.toggle_color_palette	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.toggle_from_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.toggle_from_selection	1	mobjects	var_positional	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.toggle_selection_mode	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.ungroup_selection	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.update_selection_highlight	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.update_selection_highlight	1	highlight	positional_or_keyword	Mobject	-
manimlib.scene.interactive_scene:InteractiveScene.update_selection_rectangle	0	self	positional_or_keyword	-	-
manimlib.scene.interactive_scene:InteractiveScene.update_selection_rectangle	1	rect	positional_or_keyword	Rectangle	-
manimlib.scene.scene:Scene.__init__	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.__init__	1	window	positional_or_keyword	Optional[Window]	None
manimlib.scene.scene:Scene.__init__	2	camera_config	positional_or_keyword	dict	dict()
manimlib.scene.scene:Scene.__init__	3	file_writer_config	positional_or_keyword	dict	dict()
manimlib.scene.scene:Scene.__init__	4	skip_animations	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.__init__	5	always_update_mobjects	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.__init__	6	start_at_animation_number	positional_or_keyword	int | None	None
manimlib.scene.scene:Scene.__init__	7	end_at_animation_number	positional_or_keyword	int | None	None
manimlib.scene.scene:Scene.__init__	8	show_animation_progress	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.__init__	9	leave_progress_bars	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.__init__	10	preview_while_skipping	positional_or_keyword	bool	True
manimlib.scene.scene:Scene.__init__	11	presenter_mode	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.__init__	12	default_wait_time	positional_or_keyword	float	1.0
manimlib.scene.scene:Scene.add	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.add	1	new_mobjects	var_positional	Mobject	-
manimlib.scene.scene:Scene.add_mobjects_among	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.add_mobjects_among	1	values	positional_or_keyword	Iterable	-
manimlib.scene.scene:Scene.add_sound	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.add_sound	1	sound_file	positional_or_keyword	str	-
manimlib.scene.scene:Scene.add_sound	2	time_offset	positional_or_keyword	float	0
manimlib.scene.scene:Scene.add_sound	3	gain	positional_or_keyword	float | None	None
manimlib.scene.scene:Scene.add_sound	4	gain_to_background	positional_or_keyword	float | None	None
manimlib.scene.scene:Scene.affects_mobject_list	0	func	positional_or_keyword	Callable[..., T]	-
manimlib.scene.scene:Scene.assemble_render_groups	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.begin_animations	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.begin_animations	1	animations	positional_or_keyword	Iterable[Animation]	-
manimlib.scene.scene:Scene.bring_to_back	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.bring_to_back	1	mobjects	var_positional	Mobject	-
manimlib.scene.scene:Scene.bring_to_front	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.bring_to_front	1	mobjects	var_positional	Mobject	-
manimlib.scene.scene:Scene.clear	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.construct	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.embed	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.embed	1	close_scene_on_exit	positional_or_keyword	bool	True
manimlib.scene.scene:Scene.embed	2	show_animation_progress	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.emit_frame	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.finish_animations	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.finish_animations	1	animations	positional_or_keyword	Iterable[Animation]	-
manimlib.scene.scene:Scene.focus	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.force_skipping	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_animation_time_progression	0	self	positional_or_keyword	-	-
